datetime,cannonsville,pepacton,neversink,blueMarsh
2002-09-07,40259.50800000001,93648.26500000001,21503.438000000002,0.0
2002-09-08,39440.581000000006,93172.75900000002,21344.936,0.0
2002-09-09,38885.82400000001,92750.08700000001,21160.017000000003,0.0
2002-09-10,38304.65000000001,92142.49600000001,20922.264000000003,0.0
2002-09-11,37749.893000000004,91561.32200000001,20763.762000000002,0.0
2002-09-12,37115.88500000001,91138.65000000001,20631.677000000003,0.0
2002-09-13,36613.96200000001,90636.72700000001,20552.426000000003,0.0
2002-09-14,36085.622,90187.63800000002,20446.758,0.0
2002-09-15,35530.865000000005,89580.04700000002,20314.673000000003,0.0
2002-09-16,35240.278000000006,89421.54500000001,20261.839000000004,0.0
2002-09-17,34896.857,88866.78800000002,20209.005000000005,0.0
2002-09-18,34553.43600000001,88470.53300000001,20129.754000000004,0.0
2002-09-19,34315.683000000005,88047.86100000002,19944.835000000003,0.0
2002-09-20,34077.93000000001,87466.68700000002,19839.167,0.0
2002-09-21,33734.509000000005,86832.67900000002,19680.665000000005,0.0
2002-09-22,33628.84100000001,86542.09200000002,19548.58,0.0
2002-09-23,33972.262,86198.67100000002,19416.495000000003,0.0
2002-09-24,34104.34700000001,85617.49700000002,19284.410000000003,0.0
2002-09-25,34077.93000000001,85326.91000000002,19205.159000000003,0.0
2002-09-26,33893.011000000006,84824.98700000001,19046.657000000003,0.0
2002-09-27,33972.262,84349.48100000001,18940.989,0.0
2002-09-28,34210.01500000001,83979.64300000001,19125.908000000003,0.0
2002-09-29,34447.768000000004,83873.975,19178.742000000002,0.0
2002-09-30,34606.270000000004,83345.63500000001,19073.074000000004,0.0
2002-10-01,34685.52100000001,82922.96300000002,18993.823000000004,0.0
2002-10-02,34711.938,82764.46100000001,18914.572000000004,0.0
2002-10-03,34764.772000000004,82473.87400000001,18729.653000000002,0.0
2002-10-04,34659.10400000001,81919.11700000001,18676.819000000003,0.0
2002-10-05,34579.853,81628.53000000001,18623.985000000004,0.0
2002-10-06,34421.351,81100.19000000002,18623.985000000004,0.0
2002-10-07,34210.01500000001,80466.18200000002,18597.568000000003,0.0
2002-10-08,34025.096000000005,79937.84200000002,18491.9,0.0
2002-10-09,33734.509000000005,79568.00400000002,18412.649,0.0
2002-10-10,33496.75600000001,79118.91500000001,18333.398,0.0
2002-10-11,33179.75200000001,78643.40900000001,18174.896000000004,0.0
2002-10-12,33364.671,78537.74100000001,18359.815000000002,0.0
2002-10-13,34183.598000000005,78986.83000000002,19152.325000000004,0.0
2002-10-14,34791.189000000006,79039.66400000002,19469.329,0.0
2002-10-15,35213.861000000004,78933.99600000001,19574.997000000003,0.0
2002-10-16,35583.69900000001,78986.83000000002,19733.499000000003,0.0
2002-10-17,37300.804000000004,80836.02000000002,20526.009000000002,0.0
2002-10-18,39466.99800000001,82368.206,20948.681000000004,0.0
2002-10-19,40787.848000000005,83345.63500000001,21212.851000000002,0.0
2002-10-20,41818.111000000004,84085.31100000002,21397.770000000004,0.0
2002-10-21,42610.62100000001,84745.73600000002,21556.272000000004,0.0
2002-10-22,43297.463,85062.74000000002,21688.357000000004,0.0
2002-10-23,43905.054000000004,85458.99500000001,21794.025000000005,0.0
2002-10-24,44354.143000000004,85828.83300000001,21899.693000000003,0.0
2002-10-25,44565.47900000001,86013.75200000001,21978.944000000003,0.0
2002-10-26,44723.98100000001,86172.25400000002,22111.029000000002,0.0
2002-10-27,45067.40200000001,86674.17700000001,22348.782000000003,0.0
2002-10-28,45331.57200000001,87070.43200000002,22507.284000000003,0.0
2002-10-29,45490.07400000001,87202.517,22639.369000000002,0.0
2002-10-30,45622.15900000001,87308.18500000001,22718.620000000003,0.0
2002-10-31,45754.244000000006,87361.01900000001,22797.871000000003,0.0
2002-11-01,45754.244000000006,87413.85300000002,22903.539000000004,0.0
2002-11-02,45859.912000000004,87440.27000000002,22982.790000000005,0.0
2002-11-03,45912.74600000001,87757.27400000002,23035.624000000003,0.0
2002-11-04,46018.414000000004,88047.86100000002,23114.875000000004,0.0
2002-11-05,45886.329000000005,88206.36300000001,23167.709000000003,0.0
2002-11-06,46044.831000000006,88549.78400000001,23273.377000000004,0.0
2002-11-07,46097.66500000001,88919.62200000002,23431.879000000004,0.0
2002-11-08,46256.16700000001,89210.20900000002,23537.547000000002,0.0
2002-11-09,46335.418000000005,89447.96200000001,23511.130000000005,0.0
2002-11-10,46678.83900000001,89395.12800000001,23431.879000000004,0.0
2002-11-11,47127.92800000001,89368.71100000001,23352.628000000004,0.0
2002-11-12,47392.098000000005,89421.54500000001,23326.211000000003,0.0
2002-11-13,47946.85500000001,89791.38300000002,23352.628000000004,0.0
2002-11-14,48765.78200000001,90108.38700000002,23379.045000000002,0.0
2002-11-15,49399.79000000001,90425.39100000002,23405.462000000003,0.0
2002-11-16,50033.79800000001,90663.14400000001,23405.462000000003,0.0
2002-11-17,50799.89100000001,91217.90100000001,23511.130000000005,0.0
2002-11-18,52015.07300000001,92168.91300000002,23933.802000000003,0.0
2002-11-19,53203.83800000001,92697.25300000001,24171.555000000004,0.0
2002-11-20,54207.68400000001,93252.01000000001,24277.223000000005,0.0
2002-11-21,55211.530000000006,93753.93300000002,24409.308000000005,0.0
2002-11-22,56321.04400000001,94520.02600000001,24409.308000000005,0.0
2002-11-23,57615.477000000006,95629.54000000001,24673.478000000003,0.0
2002-11-24,59200.49700000001,96976.80700000002,24964.065000000002,0.0
2002-11-25,60521.34700000001,98086.32100000001,25201.818000000003,0.0
2002-11-26,61498.77600000001,99063.75000000001,25386.737000000005,0.0
2002-11-27,62502.62200000001,99909.09400000001,25518.822000000004,0.0
2002-11-28,63321.549000000006,100675.18700000002,25703.741000000005,0.0
2002-11-29,64087.64200000001,101256.36100000002,25835.826000000005,0.0
2002-11-30,64827.31800000001,101652.61600000001,25941.494000000002,0.0
2002-12-01,65514.16000000001,102154.53900000002,26073.579000000005,0.0
2002-12-02,66068.91700000002,102603.62800000001,26152.830000000005,0.0
2002-12-03,66544.42300000001,102999.88300000002,26258.498000000003,0.0
2002-12-04,66914.26100000001,103052.71700000002,26179.247000000003,0.0
2002-12-05,67284.09900000002,103079.13400000002,26126.413000000004,0.0
2002-12-06,67653.937,103105.55100000002,26099.996000000003,0.0
2002-12-07,68340.77900000001,103079.13400000002,26020.745000000003,0.0
2002-12-08,68684.20000000001,103052.71700000002,25967.911000000004,0.0
2002-12-09,69027.62100000001,102999.88300000002,25915.077000000005,0.0
2002-12-10,69212.54000000001,102867.79800000001,25809.409000000003,0.0
2002-12-11,69371.04200000002,102762.13000000002,25730.158000000003,0.0
2002-12-12,69740.88,102841.38100000002,25703.741000000005,0.0
2002-12-13,70163.55200000001,102814.96400000002,25624.490000000005,0.0
2002-12-14,70639.058,102867.79800000001,25598.073000000004,0.0
2002-12-15,71273.066,103105.55100000002,25624.490000000005,0.0
2002-12-16,72039.15900000001,103290.47000000002,25598.073000000004,0.0
2002-12-17,72567.49900000001,103396.13800000002,25571.656000000003,0.0
2002-12-18,73016.58800000002,103422.55500000002,25492.405000000002,0.0
2002-12-19,73439.26000000001,103475.38900000001,25386.737000000005,0.0
2002-12-20,74020.43400000001,103581.05700000002,25333.903000000006,0.0
2002-12-21,75790.373,105218.91100000002,25730.158000000003,0.0
2002-12-22,77428.22700000001,106302.00800000002,25888.660000000003,0.0
2002-12-23,78669.82600000002,107094.51800000001,26020.745000000003,0.0
2002-12-24,79673.672,107728.52600000001,26126.413000000004,0.0
2002-12-25,80545.43300000002,108204.03200000002,26232.081000000006,0.0
2002-12-26,81760.61500000002,109128.62700000002,26417.000000000004,0.0
2002-12-27,82579.54200000002,109762.63500000002,26522.668000000005,0.0
2002-12-28,83055.04800000001,110343.80900000002,26654.753000000004,0.0
2002-12-29,83741.89000000001,110819.31500000002,26760.421000000006,0.0
2002-12-30,84402.31500000002,111321.23800000001,26866.089000000004,0.0
2002-12-31,84930.65500000001,111717.49300000002,26998.174000000003,0.0
2003-01-01,85564.66300000002,112272.25000000001,27130.259000000005,0.0
2003-01-02,86647.76000000001,113461.01500000001,27500.097000000005,0.0
2003-01-03,87730.85700000002,114359.19300000001,27843.518000000004,0.0
2003-01-04,88655.45200000002,115204.53700000001,28081.271000000004,0.0
2003-01-05,89553.63000000002,115970.63000000002,28266.190000000006,0.0
2003-01-06,90372.55700000002,116578.22100000002,28424.692000000003,0.0
2003-01-07,91112.23300000001,117053.72700000001,28583.194000000003,0.0
2003-01-08,91799.07500000001,117476.39900000002,28715.279000000006,0.0
2003-01-09,92406.66600000001,117899.07100000003,28847.364000000005,0.0
2003-01-10,93014.25700000001,118374.57700000002,28979.449000000004,0.0
2003-01-11,93674.68200000002,118348.16000000002,29111.534000000003,0.0
2003-01-12,94282.27300000002,118268.90900000001,29217.202000000005,0.0
2003-01-13,94757.77900000001,118110.40700000002,29322.870000000006,0.0
2003-01-14,95074.78300000001,117978.32200000001,29428.538000000004,0.0
2003-01-15,95312.53600000002,117661.31800000001,29481.372000000003,0.0
2003-01-16,95550.28900000002,117423.56500000002,29560.623000000003,0.0
2003-01-17,95999.37800000001,117185.81200000002,29639.874000000003,0.0
2003-01-18,96289.96500000001,116948.05900000002,29719.125000000004,0.0
2003-01-19,96369.21600000001,117106.56100000002,29771.959000000006,0.0
2003-01-20,96580.55200000001,117317.89700000001,29851.210000000006,0.0
2003-01-21,96633.38600000001,117476.39900000002,29904.044000000005,0.0
2003-01-22,96659.80300000001,117714.15200000002,29983.295000000006,0.0
2003-01-23,96686.22000000002,117846.23700000002,29956.878000000004,0.0
2003-01-24,96633.38600000001,117978.32200000001,29904.044000000005,0.0
2003-01-25,96554.13500000001,117846.23700000002,29798.376000000004,0.0
2003-01-26,96580.55200000001,117608.48400000001,29692.708000000006,0.0
2003-01-27,96633.38600000001,117370.73100000001,29560.623000000003,0.0
2003-01-28,96633.38600000001,117132.97800000002,29454.955000000005,0.0
2003-01-29,96580.55200000001,116921.64200000002,29296.453000000005,0.0
2003-01-30,96501.30100000002,116683.88900000002,29164.368000000006,0.0
2003-01-31,96554.13500000001,116393.30200000003,29005.866000000005,0.0
2003-02-01,96554.13500000001,116155.54900000001,28873.781000000003,0.0
2003-02-02,96527.71800000001,115891.37900000002,28794.530000000006,0.0
2003-02-03,96501.30100000002,115627.20900000002,28715.279000000006,0.0
2003-02-04,96554.13500000001,115468.70700000002,28583.194000000003,0.0
2003-02-05,96712.63700000002,115442.29000000002,28556.777000000006,0.0
2003-02-06,96818.30500000002,115310.20500000002,28398.275000000005,0.0
2003-02-07,96659.80300000001,115151.70300000002,28213.356000000003,0.0
2003-02-08,96422.05000000002,115072.45200000002,28081.271000000004,0.0
2003-02-09,96501.30100000002,114755.44800000002,27922.769000000004,0.0
2003-02-10,96633.38600000001,114570.52900000002,27764.267000000003,0.0
2003-02-11,96659.80300000001,114332.77600000001,27605.765000000003,0.0
2003-02-12,96686.22000000002,114095.02300000002,27500.097000000005,0.0
2003-02-13,96659.80300000001,113910.10400000002,27288.761000000006,0.0
2003-02-14,96369.21600000001,113645.93400000002,27077.425000000003,0.0
2003-02-15,96184.29700000002,113461.01500000001,26945.340000000004,0.0
2003-02-16,95999.37800000001,113091.17700000001,26839.672000000006,0.0
2003-02-17,96157.88000000002,112800.59000000001,26760.421000000006,0.0
2003-02-18,96289.96500000001,112589.25400000002,26681.170000000006,0.0
2003-02-19,96395.63300000002,112272.25000000001,26549.085000000003,0.0
2003-02-20,96474.88400000002,111981.66300000002,26575.502000000004,0.0
2003-02-21,96501.30100000002,112087.33100000002,26601.919000000005,0.0
2003-02-22,96501.30100000002,112272.25000000001,26628.336000000003,0.0
2003-02-23,96712.63700000002,112562.83700000001,26760.421000000006,0.0
2003-02-24,96976.80700000002,113091.17700000001,26918.923000000003,0.0
2003-02-25,97267.39400000001,113487.43200000002,27024.591000000004,0.0
2003-02-26,97293.81100000002,113804.43600000002,27103.842000000004,0.0
2003-02-27,97267.39400000001,113857.27000000002,27156.676000000003,0.0
2003-02-28,96976.80700000002,113989.35500000001,27130.259000000005,0.0
2003-03-01,96659.80300000001,114042.18900000001,27130.259000000005,0.0
2003-03-02,96527.71800000001,114042.18900000001,27209.510000000006,0.0
2003-03-03,96474.88400000002,114174.27400000002,27368.012000000002,0.0
2003-03-04,96422.05000000002,114042.18900000001,27209.510000000006,0.0
2003-03-05,96369.21600000001,114068.60600000001,27183.093000000004,0.0
2003-03-06,96316.38200000001,114147.85700000002,27103.842000000004,0.0
2003-03-07,96316.38200000001,114200.69100000002,27024.591000000004,0.0
2003-03-08,96289.96500000001,114253.52500000002,27103.842000000004,0.0
2003-03-09,96237.13100000001,114306.35900000001,27209.510000000006,0.0
2003-03-10,96184.29700000002,114279.94200000002,27262.344000000005,0.0
2003-03-11,96210.71400000002,114174.27400000002,27315.178000000004,0.0
2003-03-12,96210.71400000002,114121.44000000002,27420.846000000005,0.0
2003-03-13,96263.54800000001,114121.44000000002,27473.680000000004,0.0
2003-03-14,96237.13100000001,114095.02300000002,27500.097000000005,0.0
2003-03-15,96184.29700000002,113857.27000000002,27552.931000000004,0.0
2003-03-16,96342.79900000001,113857.27000000002,27658.599000000006,0.0
2003-03-17,96554.13500000001,114200.69100000002,27790.684000000005,0.0
2003-03-18,97822.15100000001,115283.78800000002,28107.688000000006,0.0
2003-03-19,99063.75000000001,117238.64600000002,28662.445000000003,0.0
2003-03-20,99724.17500000002,119061.41900000002,29058.700000000004,0.0
2003-03-21,101177.11000000002,122389.96100000002,30036.129000000004,0.0
2003-03-22,103448.97200000001,127224.27200000003,31858.902000000006,0.0
2003-03-23,103501.80600000001,130869.81800000001,32994.833000000006,0.0
2003-03-24,102207.37300000002,133537.93500000003,33364.671,0.0
2003-03-25,101203.52700000002,135598.461,33840.177,0.0
2003-03-26,100675.18700000002,137526.90200000003,34342.100000000006,0.0
2003-03-27,100384.60000000002,139270.42400000003,34923.274000000005,0.0
2003-03-28,99961.92800000001,140459.189,35161.027,0.0
2003-03-29,99512.83900000002,141225.28200000004,35187.444,0.0
2003-03-30,99724.17500000002,142202.71945344002,35345.946,0.0
2003-03-31,99750.59200000002,142176.29400000002,35240.278000000006,0.0
2003-04-01,99460.00500000002,141832.86454656,35187.444,0.0
2003-04-02,99169.41800000002,141674.371,35187.444,0.0
2003-04-03,99063.75000000001,141674.371,35161.027,0.0
2003-04-04,98905.24800000002,141621.537,35161.027,0.0
2003-04-05,98984.49900000001,141621.537,35161.027,0.0
2003-04-06,99090.16700000002,141621.537,35134.61000000001,0.0
2003-04-07,99063.75000000001,141568.703,35134.61000000001,0.0
2003-04-08,98852.41400000002,141568.703,35134.61000000001,0.0
2003-04-09,98667.49500000001,141251.69900000002,35108.19300000001,0.0
2003-04-10,98535.41000000002,140961.11200000002,35108.19300000001,0.0
2003-04-11,98244.82300000002,140829.02700000003,35108.19300000001,0.0
2003-04-12,98086.32100000001,140829.02700000003,35161.027,0.0
2003-04-13,97954.23600000002,140829.02700000003,35161.027,0.0
2003-04-14,97848.56800000001,140776.19300000003,35161.027,0.0
2003-04-15,97663.64900000002,140749.776,34976.10800000001,0.0
2003-04-16,97637.23200000002,140723.35900000003,34870.44,0.0
2003-04-17,97584.39800000002,140723.35900000003,34711.938,0.0
2003-04-18,97399.47900000002,140644.108,34632.687000000005,0.0
2003-04-19,97267.39400000001,140644.108,34500.602000000006,0.0
2003-04-20,97188.14300000001,140538.44000000003,34342.100000000006,0.0
2003-04-21,97082.47500000002,140459.189,34183.598000000005,0.0
2003-04-22,97029.64100000002,140459.189,34025.096000000005,0.0
2003-04-23,97029.64100000002,140564.85700000002,33972.262,0.0
2003-04-24,97003.22400000002,140591.27400000003,33972.262,0.0
2003-04-25,97056.05800000002,140379.93800000002,33893.011000000006,0.0
2003-04-26,97003.22400000002,140353.521,33787.34300000001,0.0
2003-04-27,97663.64900000002,140696.942,33760.92600000001,0.0
2003-04-28,97954.23600000002,140749.776,33760.92600000001,0.0
2003-04-29,98007.07000000002,140749.776,33602.424000000006,0.0
2003-04-30,97927.81900000002,140749.776,33523.173,0.0
2003-05-01,97822.15100000001,140696.942,33391.088,0.0
2003-05-02,97690.06600000002,141436.61800000002,33206.169,0.0
2003-05-03,98033.48700000001,142255.53654656003,33153.33500000001,0.0
2003-05-04,97954.23600000002,142123.46000000002,33126.918000000005,0.0
2003-05-05,97795.73400000001,141885.71545344003,33074.084,0.0
2003-05-06,97610.81500000002,141753.62200000003,32968.416000000005,0.0
2003-05-07,97478.73000000001,141436.61800000002,33047.66700000001,0.0
2003-05-08,97346.64500000002,140961.11200000002,33126.918000000005,0.0
2003-05-09,97161.72600000001,140829.02700000003,33179.75200000001,0.0
2003-05-10,97029.64100000002,140670.52500000002,33232.586,0.0
2003-05-11,96871.13900000001,140512.02300000002,33311.83700000001,0.0
2003-05-12,96871.13900000001,140776.19300000003,33496.75600000001,0.0
2003-05-13,96976.80700000002,140908.27800000002,33628.84100000001,0.0
2003-05-14,97188.14300000001,140908.27800000002,33760.92600000001,0.0
2003-05-15,97346.64500000002,140881.86100000003,33813.76,0.0
2003-05-16,97373.06200000002,140749.776,33893.011000000006,0.0
2003-05-17,97373.06200000002,140723.35900000003,33972.262,0.0
2003-05-18,97320.22800000002,140670.52500000002,34077.93000000001,0.0
2003-05-19,97214.56000000001,140564.85700000002,34157.181000000004,0.0
2003-05-20,97108.89200000002,140485.60600000003,34236.43200000001,0.0
2003-05-21,97082.47500000002,140379.93800000002,34315.683000000005,0.0
2003-05-22,96976.80700000002,140327.10400000002,34289.266,0.0
2003-05-23,96659.80300000001,140168.602,34368.51700000001,0.0
2003-05-24,96633.38600000001,140010.10000000003,34394.93400000001,0.0
2003-05-25,96739.05400000002,139904.43200000003,34527.01900000001,0.0
2003-05-26,96791.88800000002,139745.93000000002,34632.687000000005,0.0
2003-05-27,96844.72200000001,139745.93000000002,34791.189000000006,0.0
2003-05-28,96871.13900000001,139851.59800000003,34817.60600000001,0.0
2003-05-29,96871.13900000001,140010.10000000003,34711.938,0.0
2003-05-30,96818.30500000002,140327.10400000002,34791.189000000006,0.0
2003-05-31,96791.88800000002,140512.02300000002,34923.274000000005,0.0
2003-06-01,96950.39000000001,140961.11200000002,35187.444,0.0
2003-06-02,97346.64500000002,141436.61800000002,35293.11200000001,0.0
2003-06-03,97452.31300000001,141515.86900000004,35187.444,0.0
2003-06-04,97478.73000000001,141463.03500000003,35161.027,0.0
2003-06-05,97452.31300000001,141410.20100000003,35134.61000000001,0.0
2003-06-06,97425.89600000001,141330.95,35108.19300000001,0.0
2003-06-07,97373.06200000002,141013.94600000003,35081.776000000005,0.0
2003-06-08,97373.06200000002,140908.27800000002,34949.691000000006,0.0
2003-06-09,97320.22800000002,140723.35900000003,34844.02300000001,0.0
2003-06-10,97240.97700000001,140644.108,34870.44,0.0
2003-06-11,97029.64100000002,140776.19300000003,34791.189000000006,0.0
2003-06-12,97056.05800000002,140881.86100000003,34764.772000000004,0.0
2003-06-13,97161.72600000001,141093.19700000001,34923.274000000005,0.0
2003-06-14,97663.64900000002,141251.69900000002,35108.19300000001,0.0
2003-06-15,98429.74200000001,141410.20100000003,35108.19300000001,0.0
2003-06-16,98429.74200000001,141383.784,35081.776000000005,0.0
2003-06-17,98244.82300000002,141066.78000000003,34976.10800000001,0.0
2003-06-18,98033.48700000001,140829.02700000003,34923.274000000005,0.0
2003-06-19,97848.56800000001,140696.942,34870.44,0.0
2003-06-20,97690.06600000002,140564.85700000002,34791.189000000006,0.0
2003-06-21,97848.56800000001,140776.19300000003,34791.189000000006,0.0
2003-06-22,98139.15500000001,141066.78000000003,34844.02300000001,0.0
2003-06-23,98350.49100000001,141330.95,34976.10800000001,0.0
2003-06-24,98271.24000000002,141093.19700000001,34923.274000000005,0.0
2003-06-25,98059.90400000001,140961.11200000002,34896.857,0.0
2003-06-26,97690.06600000002,140829.02700000003,34817.60600000001,0.0
2003-06-27,97188.14300000001,140617.69100000002,34711.938,0.0
2003-06-28,96871.13900000001,140459.189,34685.52100000001,0.0
2003-06-29,96633.38600000001,140221.43600000002,34632.687000000005,0.0
2003-06-30,96342.79900000001,140010.10000000003,34606.270000000004,0.0
2003-07-01,96105.04600000002,139825.181,34553.43600000001,0.0
2003-07-02,95708.79100000001,139561.01100000003,34500.602000000006,0.0
2003-07-03,95391.78700000001,139270.42400000003,34447.768000000004,0.0
2003-07-04,95101.20000000001,139032.67100000003,34342.100000000006,0.0
2003-07-05,94995.53200000002,138874.16900000002,34315.683000000005,0.0
2003-07-06,94784.19600000001,138794.91800000003,34289.266,0.0
2003-07-07,94493.60900000001,138477.91400000002,34157.181000000004,0.0
2003-07-08,94203.02200000001,138398.66300000003,34104.34700000001,0.0
2003-07-09,93648.26500000001,138160.91000000003,34025.096000000005,0.0
2003-07-10,93357.67800000001,137896.74000000002,34130.764,0.0
2003-07-11,93278.42700000001,137632.57,34025.096000000005,0.0
2003-07-12,93753.93300000002,137791.07200000001,33919.42800000001,0.0
2003-07-13,93806.76700000002,137923.15700000004,33972.262,0.0
2003-07-14,93674.68200000002,138002.40800000002,33998.679000000004,0.0
2003-07-15,93463.34600000002,137817.48900000003,33919.42800000001,0.0
2003-07-16,93172.75900000002,137658.98700000002,33840.177,0.0
2003-07-17,92855.75500000002,137500.48500000002,33734.509000000005,0.0
2003-07-18,92512.33400000002,137183.48100000003,33681.675,0.0
2003-07-19,92274.58100000002,136919.31100000002,33576.007000000005,0.0
2003-07-20,91983.99400000002,136523.056,33523.173,0.0
2003-07-21,91640.57300000002,136153.21800000002,33443.922000000006,0.0
2003-07-22,91878.32600000002,136417.38800000004,33417.505000000005,0.0
2003-07-23,92380.24900000001,136523.056,33628.84100000001,0.0
2003-07-24,92485.91700000002,136443.80500000002,33496.75600000001,0.0
2003-07-25,92565.16800000002,136443.80500000002,33364.671,0.0
2003-07-26,92512.33400000002,136285.303,33417.505000000005,0.0
2003-07-27,92353.83200000001,136047.55000000002,33443.922000000006,0.0
2003-07-28,92142.49600000001,135862.63100000002,33443.922000000006,0.0
2003-07-29,91878.32600000002,135572.04400000002,33443.922000000006,0.0
2003-07-30,91587.73900000002,135175.78900000002,33443.922000000006,0.0
2003-07-31,91270.73500000002,134885.20200000002,33443.922000000006,0.0
2003-08-01,90927.31400000001,134594.61500000002,33364.671,0.0
2003-08-02,91032.98200000002,134964.453,33496.75600000001,0.0
2003-08-03,91402.82,135175.78900000002,33549.590000000004,0.0
2003-08-04,91482.07100000001,135519.21000000002,34077.93000000001,0.0
2003-08-05,92116.07900000001,136338.13700000002,34421.351,0.0
2003-08-06,92776.50400000002,137130.64700000003,34738.355,0.0
2003-08-07,93384.09500000002,137685.404,34791.189000000006,0.0
2003-08-08,93701.09900000002,138187.32700000002,34632.687000000005,0.0
2003-08-09,94176.60500000001,138081.659,34447.768000000004,0.0
2003-08-10,94414.35800000001,138504.33100000003,34527.01900000001,0.0
2003-08-11,94652.11100000002,138874.16900000002,34817.60600000001,0.0
2003-08-12,95206.86800000002,139957.26600000003,34949.691000000006,0.0
2003-08-13,95788.04200000002,140987.529,34976.10800000001,0.0
2003-08-14,95999.37800000001,141040.363,34870.44,0.0
2003-08-15,95840.87600000002,140723.35900000003,34817.60600000001,0.0
2003-08-16,95761.62500000001,140300.68700000003,34579.853,0.0
2003-08-17,95735.20800000001,140274.27000000002,34394.93400000001,0.0
2003-08-18,95840.87600000002,140274.27000000002,34210.01500000001,0.0
2003-08-19,95893.71000000002,140221.43600000002,34025.096000000005,0.0
2003-08-20,95814.45900000002,140062.934,33919.42800000001,0.0
2003-08-21,95708.79100000001,139957.26600000003,33813.76,0.0
2003-08-22,95576.70600000002,139825.181,33681.675,0.0
2003-08-23,95391.78700000001,139666.67900000003,33549.590000000004,0.0
2003-08-24,95206.86800000002,139481.76,33443.922000000006,0.0
2003-08-25,94995.53200000002,139428.92600000004,33470.33900000001,0.0
2003-08-26,94757.77900000001,139164.75600000002,33364.671,0.0
2003-08-27,94361.52400000002,138847.752,33206.169,0.0
2003-08-28,93912.43500000001,138636.41600000003,33021.25000000001,0.0
2003-08-29,93278.42700000001,138319.412,32809.914000000004,0.0
2003-08-30,92855.75500000002,138187.32700000002,32624.995000000006,0.0
2003-08-31,92433.08300000001,137975.991,32466.493000000006,0.0
2003-09-01,92142.49600000001,137738.238,32307.991000000005,0.0
2003-09-02,92670.83600000001,138662.833,32519.327000000005,0.0
2003-09-03,94889.86400000002,140459.189,33496.75600000001,0.0
2003-09-04,95840.87600000002,142334.79600000003,34183.598000000005,0.0
2003-09-05,98059.90400000001,142836.72745344002,34685.52100000001,0.0
2003-09-06,98561.82700000002,142255.53654656003,34711.938,0.0
2003-09-07,98508.99300000002,141780.03900000002,34553.43600000001,0.0
2003-09-08,98244.82300000002,141489.45200000002,34342.100000000006,0.0
2003-09-09,97848.56800000001,140987.529,34104.34700000001,0.0
2003-09-10,97320.22800000002,140591.27400000003,33893.011000000006,0.0
2003-09-11,96897.55600000001,140327.10400000002,33628.84100000001,0.0
2003-09-12,96659.80300000001,140062.934,33338.25400000001,0.0
2003-09-13,96554.13500000001,139957.26600000003,33047.66700000001,0.0
2003-09-14,96501.30100000002,139772.347,32757.080000000005,0.0
2003-09-15,96448.46700000002,139587.428,32519.327000000005,0.0
2003-09-16,96765.47100000002,139719.51300000004,32651.412000000004,0.0
2003-09-17,96633.38600000001,139772.347,32809.914000000004,0.0
2003-09-18,96369.21600000001,139719.51300000004,32889.16500000001,0.0
2003-09-19,96131.46300000002,139666.67900000003,33021.25000000001,0.0
2003-09-20,96025.79500000001,139798.76400000002,32994.833000000006,0.0
2003-09-21,96025.79500000001,139719.51300000004,32809.914000000004,0.0
2003-09-22,96052.21200000001,139587.428,32545.744000000006,0.0
2003-09-23,96369.21600000001,139798.76400000002,32413.659000000003,0.0
2003-09-24,97769.31700000001,141066.78000000003,33628.84100000001,0.0
2003-09-25,97848.56800000001,141066.78000000003,33681.675,0.0
2003-09-26,97795.73400000001,140961.11200000002,33602.424000000006,0.0
2003-09-27,97637.23200000002,140987.529,33760.92600000001,0.0
2003-09-28,97610.81500000002,141621.537,34342.100000000006,0.0
2003-09-29,98086.32100000001,142255.53654656003,35240.278000000006,0.0
2003-09-30,98112.73800000001,141964.958,35081.776000000005,0.0
2003-10-01,97637.23200000002,141727.20500000002,35028.942,0.0
2003-10-02,97716.48300000002,141436.61800000002,35002.52500000001,0.0
2003-10-03,97399.47900000002,141330.95,34923.274000000005,0.0
2003-10-04,97082.47500000002,141251.69900000002,34923.274000000005,0.0
2003-10-05,97240.97700000001,141436.61800000002,35108.19300000001,0.0
2003-10-06,97240.97700000001,141330.95,34923.274000000005,0.0
2003-10-07,96791.88800000002,141198.86500000002,34791.189000000006,0.0
2003-10-08,96871.13900000001,140881.86100000003,34738.355,0.0
2003-10-09,97188.14300000001,140749.776,34685.52100000001,0.0
2003-10-10,97188.14300000001,140644.108,34474.185000000005,0.0
2003-10-11,97108.89200000002,140538.44000000003,34236.43200000001,0.0
2003-10-12,97003.22400000002,140432.77200000003,33998.679000000004,0.0
2003-10-13,96950.39000000001,140379.93800000002,33734.509000000005,0.0
2003-10-14,96871.13900000001,140300.68700000003,33496.75600000001,0.0
2003-10-15,97003.22400000002,140459.189,33338.25400000001,0.0
2003-10-16,97531.56400000001,140696.942,33338.25400000001,0.0
2003-10-17,97557.98100000001,140670.52500000002,33179.75200000001,0.0
2003-10-18,97478.73000000001,140617.69100000002,32968.416000000005,0.0
2003-10-19,97399.47900000002,140564.85700000002,32730.663000000004,0.0
2003-10-20,97452.31300000001,140591.27400000003,32519.327000000005,0.0
2003-10-21,97108.89200000002,140564.85700000002,32307.991000000005,0.0
2003-10-22,97056.05800000002,140512.02300000002,32070.238000000005,0.0
